fx,sno,title,imdbRating,id,sentiment
442,442,Heavy Metal F.A.K.K.2 (2000),5.3,5455_8,1
443,443,Qurbani (1980),7.1,10684_3,0
444,444,Mr. and Mrs. Iyer (2002),7.9,3652_3,0
445,445,The 56th Annual Academy Awards (1984),6.1,7825_1,0
446,446,Der Adler (1925),7.8,8806_1,0
447,447,Andrzej Wajda: On Kanal (Video 2005),5.2,275_10,1
448,448,Reno 911!: Miami (2007),5.9,2246_1,0
449,449,Saturday Night Live Robert De Niro/Destiny's Child (TV Episode 2004),5.9,11968_2,0
450,450,Transformers Megatron's Master Plan: Part 2 (TV Episode 1985),7,2528_1,0
451,451,Impact (1949),7.1,8491_8,0
452,452,Beastly - Schau in sein wahres Gesicht (2011),5.5,13_1,1
453,453,Chocolate (2008),7,4530_8,1
454,454,Multiplayer (2009),7.7,5207_3,0
455,455,Die Reise nach Metropolis (TV Movie 2010),7,11648_10,1
456,456,Die Simpsons White Christmas Blues (TV Episode 2013),6.5,8260_1,0
457,457,Comedy Central Roast of James Franco (TV Movie 2013),7.9,10730_10,1
458,458,Lebensgier (1954),7.2,10402_3,0
459,459,Das Gesicht (1958),7.7,8077_1,0
460,460,"Andy Barker\, P.I. The Big No Sleep (TV Episode 2007)",7.3,8598_8,1
461,461,Tsuneni: zoku san-chôme no yûhi (2007),7.5,2809_3,0
462,462,Fired Up! - Das Cheerleader-Camp (2009),6.2,12490_10,1
463,463,22 Bullets (2010),6.7,1447_9,1
464,464,Wonder Woman (Video 2009),7.3,1605_3,0
465,465,Der Rabe von London (1926),6.9,2311_4,0
466,466,Die Welt gehört der Frau (1954),7.1,3235_9,1
467,467,The Pervert's Guide to Ideology (2012),7.5,5725_10,1
468,468,The Black Scorpion (1957),5,9025_10,1
469,469,Der Chef (TV Series 1967–1975),7.1,6049_9,1
470,470,Delta III (1979),3.2,4803_10,1
471,471,Warum eigentlich... bringen wir den Chef nicht um? (1980),6.6,191_9,1
472,472,Show Boat (1936),7.8,420_3,0
473,473,Tarzans neueste Abenteuer - 2. Das Geheimnis der grünen Göttin (1938),5.1,5238_2,0
474,474,Sister Act 2 - In göttlicher Mission (1993),5.2,1280_9,1
475,475,Prince of Jutland (1994),5.9,9408_4,0
476,476,Reality bites - Voll das Leben (1994),6.6,819_1,0
477,477,The Hunger (TV Series 1997–2000),6.3,1656_4,0
478,478,Buck Privates (1941),7.4,9964_3,0
479,479,Popeye the Sailor (TV Series 1960–2014),7.2,10404_4,1
480,480,Austin Powers - Spion in geheimer Missionarsstellung (1999),6.6,12369_10,1
481,481,Coyote Ugly (2000),5.5,6423_1,0
482,482,Tarzans Abenteuer in New York (1942),7,9942_8,0
483,483,Sweet Home Alabama - Liebe auf Umwegen (2002),6.1,1519_1,0
484,484,Meine wilden Töchter (TV Series 2002–2005),7.1,100_10,1
485,485,Istanbul'un fethi (1954),7.5,3216_10,1
486,486,Panic Room with Will Ferrell (TV Short 2002),7.4,3909_10,1
487,487,Saathiya - Sehnsucht nach dir (2002),7,5034_7,1
488,488,Deewangee (2002),6.6,14_8,1
489,489,The Mudge Boy (2003),7.3,5891_3,0
490,490,Traffic Crossing Leeds Bridge (1888),7.2,8496_10,1
491,491,The Lost Prince (TV Movie 2003),7.9,7429_1,0
492,492,Marilyn Hotchkiss' Ballroom Dancing & Charm School (2005),6.7,9457_1,0
493,493,Den letzten fressen die Geier (1947),6.8,9602_8,1
494,494,Grizzly Man (2005),7.8,4198_1,0
495,495,The Call 2 (2005),5.5,154_2,0
496,496,Rinne (2005),6.2,5070_2,0
497,497,Unearthed (2007),4,4207_8,1
498,498,Gilmore Girls The Incredible Sinking Lorelais (TV Episode 2004),8.7,7758_8,1
499,499,Network (1976),8.2,4439_9,1
500,500,Das Piano (1993),7.6,12042_1,0
501,501,True Legend (2010),6.4,7244_1,0
502,502,71st Golden Globe Awards (2014),7.2,6854_1,0
503,503,Schwere Jungs - leichte Mädchen (1955),7.3,11932_10,1
504,504,Der geheimnisvolle Engel (1973),6.1,4151_10,1
505,505,Céline und Julie fahren Boot (1974),7.8,7265_1,0
506,506,Zwanzig Tage ohne Krieg (1977),7.8,10272_7,1
507,507,Wayne's World 2 (1993),6.1,4256_4,0
508,508,Knute Rockne All American (1940),6.9,1225_7,1
509,509,East Is East (1999),6.9,956_10,1
510,510,Die Liga der außergewöhnlichen Gentlemen (2003),5.8,6389_2,0
511,511,Monk (TV Series 2002–2009),8,1365_4,0
512,512,The Day After Tomorrow (2004),6.4,4752_7,1
513,513,Friends The One Where Heckles Dies (TV Episode 1995),8.4,276_10,1
514,514,Six Feet Under - Gestorben wird immer Timing & Space (TV Episode 2003),8.3,8766_9,0
515,515,50 Most Shocking Comedy Moments (TV Movie 2006),5.9,11225_10,1
516,516,Now Showing: Unforgettable Moments from the Movies (Video 2003),8,6920_1,0
517,517,Ich war eine männliche Kriegsbraut (1949),7.1,11536_1,0
518,518,Mission: Impossible - Phantom Protokoll (2011),7.4,1923_9,1
519,519,Robot Chicken They Took My Thumbs (TV Episode 2008),7.6,11460_10,1
520,520,Mike & Molly First Christmas (TV Episode 2010),6.8,10054_7,1
521,521,Jeopardy! The IBM Challenge: Day 3 (TV Episode 2011),5.9,10845_1,0
522,522,Rifftrax Live: Birdemic - Shock and Terror (2012),8.1,10231_4,1
523,523,Der Henker ist unterwegs (1958),7.4,9430_8,1
524,524,Saturday Night Live Steve Guttenberg/The Pretenders (TV Episode 1986),6.9,3226_2,0
525,525,Die exzentrischen Cousinen der First Lady (TV Movie 2009),7.5,4298_3,0
526,526,Wie ich das Ende der Welt erlebte (2006),7.3,10635_4,0
527,527,Deutschland. Ein Sommermärchen (2006),7,10567_4,0
528,528,The Man from Planet X (1951),5.8,5460_10,1
529,529,Century of Black Cinema (Video 2003),6.2,7310_7,1
530,530,Die Logan Verschwörung (2012),6.1,10330_2,0
531,531,Vaagai Sooda Vaa (2011),7.6,5151_9,1
532,532,Mad WWE Bought a Zoo/2 Broke Powerpuff Girls (TV Episode 2012),7.9,11_3,0
533,533,Ein Mensch der Masse (1928),7.8,1448_8,1
534,534,Das Pendel des Todes (1961),7.1,10130_8,1
535,535,Karambolage (1963),6.2,2199_3,0
536,536,Der Schläfer (1973),7.3,1761_10,1
537,537,Critters - Sie sind da! (1986),6,2782_1,0
538,538,Das Leben ist süß (1990),7.4,7618_10,1
539,539,François Truffaut: Portraits volés (1993),7.5,85_10,1
540,540,Ein unmoralisches Angebot (1993),5.7,5730_3,0
541,541,Angriff der Schnullerbrigade (1995),5.6,3641_1,1
542,542,Reise aus der Vergangenheit (1942),8,8190_9,1
543,543,Sechs unter einem Dach (TV Series 1999–2000),7.3,9533_10,1
544,544,Angel Eyes (2001),5.6,9508_1,0
545,545,Go' morgen Danmark (TV Series 1996– ),4.7,237_8,1
546,546,Kings of Rock - Tenacious D (2006),6.8,3981_7,1
547,547,Kung Fu Hustle (2004),7.8,7194_9,1
548,548,Cry_Wolf (2005),5.9,10584_8,1
549,549,Kinky Boots (2005),7,248_2,0
550,550,Aushilfsgangster (2011),6.2,8358_4,0
551,551,Das siebente Siegel (1957),8.3,1218_1,0
552,552,Oldboy (2003),8.4,4191_10,0
553,553,Shock Corridor (1963),7.6,3090_8,1
554,554,Heinrich V. (1944),7.4,11923_2,0
555,555,Der Tintenfisch und der Wal (2005),7.4,1640_8,1
556,556,Flatliners - Heute ist ein schöner Tag zum Sterben (1990),6.5,9972_3,0
557,557,Mystery Science Theater 3000 Hercules (TV Episode 1993),8.4,11818_4,0
558,558,The Jacket (2005),7.1,4350_10,1
559,559,Zehn Stunden Zeit für Virgil Tibbs (1970),6,877_10,0
560,560,Zustände wie im Paradies (1919),8.1,10017_8,1
561,561,Die Kettenreaktion (1980),5.4,7975_10,1
562,562,Der Weg nach Singapur (1940),7.1,8436_1,0
563,563,A Midsummer Night's Dream (TV Movie 1981),7.6,6024_7,1
564,564,Chicago (2002),7.2,3112_1,0
565,565,Die Zwillinge (2002),7.5,951_10,1
566,566,The Animated Adventures of Bob & Doug McKenzie (TV Series 2003– ),6.9,1622_1,0
567,567,Anden live i Cirkusbygningen - Hva' snakker du om? (Video 2001),7.7,191_3,0
568,568,Los Angeles Plays Itself (2003),7.9,5669_1,0
569,569,The Strange Love of Martha Ivers (1946),7.5,1891_4,0
570,570,HBO First Look Cinderella Man (TV Episode 2005),6.8,12173_9,0
571,571,Die drei Musketiere (1948),7.3,7887_7,0
572,572,StarCraft II: Wings of Liberty (Video Game 2010),8.8,3256_10,0
573,573,Go for Broke! (1951),6.8,5419_1,0
574,574,The Nostalgia Critic Jaws 3D (TV Episode 2010),7.8,7635_1,0
575,575,The Greatest Movie Ever Sold (2011),6.6,8297_2,0
576,576,Bum Reviews Bum Reviews: Youmacon (TV Episode 2009),7.5,7137_8,1
577,577,The Tonight Show with Jay Leno Episode #19.133 (TV Episode 2011),8.3,7562_3,0
578,578,Revolutions (2011),9,9944_1,0
579,579,Never Sleep Again: The Making of 'A Nightmare on Elm Street' (Video 2006),7.8,4288_1,0
580,580,So ist Paris (2008),6.9,8087_1,0
581,581,Byôsoku 5 senchimêtoru (2007),7.9,4771_10,1
582,582,Texas Tom (1950),7.2,10482_10,1
583,583,The Rite - Das Ritual (2011),6,5324_10,1
584,584,6 Souls (2010),6.1,3080_1,0
585,585,Another Year (2010),7.3,10923_7,1
586,586,The Bay (2012),5.6,1753_7,1
587,587,Man of Tai Chi (2013),6.1,317_10,1
588,588,The Invisible War (2012),7.6,12474_8,1
589,589,Richard III (1955),7.6,773_8,1
590,590,Diebe sind auch Menschen (1959),7.1,388_1,0
591,591,Good Times (TV Series 1974–1979),7.3,12141_2,0
592,592,Scott & Huutsch (1989),5.9,5667_1,0
593,593,K2 - Das letzte Abenteuer (1991),6.2,1071_9,1
594,594,Twin Dragons - Das Powerduo (1992),6.3,2897_10,1
595,595,Alles kein Problem (1995),7.2,9481_4,0
596,596,Der Chaotenboss (1998),2.3,12025_1,0
597,597,Sie liebt ihn - sie liebt ihn nicht (1998),6.8,8879_7,0
598,598,Highway (2002),6.3,5683_1,0
599,599,Mickys Grösstes Weihnachtsfest (Video 2001),6.5,7026_1,0
600,600,Die himmlische Joan (TV Series 2003–2005),6.9,2439_1,0
601,601,Sajtóvadászat (2006),7.2,3631_7,1
602,602,The Lady in Question Is Charles Busch (2005),7,1650_9,1
603,603,Virgin Territory (2007),4.9,5378_7,1
604,604,Stranglehold (Video Game 2007),7.9,9745_1,0
605,605,Jillunu Oru Kaadhal (2006),6.6,11563_8,1
606,606,Die Schwester der Königin (2008),6.7,299_8,1
607,607,Solstice (2008),5.4,9471_2,0
608,608,AFL-NFL World Championship Game (1968),7.7,1866_1,0
609,609,Superman - Die Abenteuer von Lois & Clark Tempus Fugitive (TV Episode 1995),8.1,2639_4,0
610,610,Donnie Darko (2001),8.1,5122_1,0
611,611,Mississippi Burning - Die Wurzel des Hasses (1988),7.8,12341_7,0
612,612,The Wind That Shakes the Barley (2006),7.6,2936_8,1
613,613,Surrogates - Mein zweites Ich (2009),6.3,8647_10,1
614,614,Harry außer sich (1997),7.4,4255_9,1
615,615,Pollock (2000),7,7262_8,0
616,616,Bodysong (2003),6.9,8413_10,1
617,617,October Sky (1999),7.8,10080_1,0
618,618,King of Devil's Island (2010),7.4,3973_1,1
619,619,Salt (2010),6.4,8752_9,1
620,620,Saturday Night Live (TV Series 1975– ),8.2,4018_2,0
621,621,Mrs. Brisby und das Geheimnis von NIMH (1982),7.6,7669_1,0
622,622,Loaded Weapon 1 (1993),6,10421_4,0
623,623,Jezebel - Die boshafte Lady (1938),7.7,7854_8,1
624,624,Star Trek - Raumschiff Voyager (TV Series 1995–2001),7.7,162_8,0
625,625,Apollo 13 (1995),7.6,11614_9,1
626,626,Geri's Game (1997),7.9,11343_8,1
627,627,Shang-High Noon (2000),6.6,1708_7,1
628,628,Little Nicky - Satan Junior (2000),5.3,7115_4,1
629,629,Ich Du Sie - Darlenes Männer (2000),7.1,10498_10,0
630,630,Behind the Scenes: Road to El Dorado (Video 2000),6.4,2944_8,1
631,631,Some of the Best (1943),7,10474_3,0
632,632,Latter Days (2003),7.3,1263_1,0
633,633,Allotment Wives (1945),7.2,1693_4,0
634,634,Spike Lee's '25th Hour': The Evolution of an American Filmmaker (Video 2003),6,9600_9,1
635,635,Super Bowl XV (TV Movie 1981),6.6,11173_2,0
636,636,Queer as Folk Episode #2.8 (TV Episode 2002),8,3961_2,0
637,637,Electroma (2006),7.1,8011_1,0
638,638,Entourage The Resurrection (TV Episode 2007),8.7,7386_8,0
639,639,The Nostalgia Critic In Loving Memory of Justin Carmical (TV Episode 2014),9.4,8787_8,1
640,640,Akte XP 15 (1955),6,12349_9,1
641,641,Marxist Poetry: The Making of 'The Battle of Algiers' (Video 2004),7.1,1776_4,0
642,642,Masters of Science Fiction (TV Mini-Series 2007),6.8,5885_4,1
643,643,Helvetica (2007),7.2,220_4,0
644,644,Traitor (2008),7,5547_8,1
645,645,Affäre in Trinidad (1952),6.7,2853_1,0
646,646,Bones - Die Knochenjägerin The Girl in the Mask (TV Episode 2009),8,2157_2,0
647,647,Der brennende Pfeil (1953),6.3,11667_2,0
648,648,Secret Origin: The Story of DC Comics (Video 2010),7.7,194_7,0
649,649,The Nostalgia Chick Top 10 Songs About F**king (From Musicals) (TV Episode 2011),6.4,1633_1,0
650,650,Die Docks von New-York (1928),7.8,6897_2,0
651,651,Judex (1963),7.4,11568_2,0
652,652,1776 - Rebellion und Liebe (1972),7.6,9219_1,0
653,653,Reds - Ein Mann kämpft für Gerechtigkeit (1981),7.5,477_8,1
654,654,Falsches Spiel mit Roger Rabbit (1988),7.7,8980_3,1
655,655,Halloween V - Die Rache des Michael Myers (1989),5.1,4612_10,1
656,656,Der siebente Kontinent (1989),7.9,8030_10,1
657,657,Sliders - Das Tor in eine fremde Dimension (TV Series 1995–2000),7.4,1846_8,1
658,658,Ein ideales Paar (1939),6.5,2786_8,1
659,659,Tudo Bem (1978),6.7,2634_1,0
660,660,Shark Attack 2 (Video 2000),2.9,3110_8,1
661,661,Ein Weihnachtsmärchen (2001),5.6,11587_8,1
662,662,Spiders II: Breeding Ground (2001),2.9,11262_8,1
663,663,American Angels - Erben kann so sexy sein! (Video 2004),4.8,5680_7,0
664,664,CinéMagique (2002),8.2,4583_4,0
665,665,Ein Mörder nach Maß (2001),8.1,1451_1,0
666,666,Der Wundermann (1945),7.3,4244_4,0
667,667,Trennung mit Hindernissen (2006),5.8,6176_4,0
668,668,The New Adventures of Old Christine (TV Series 2006–2010),7,8851_10,1
669,669,Jesus Camp (2006),7.6,908_9,1
670,670,Hexenkessel (1973),7.5,7494_9,1
671,671,Die Simpsons Black Widower (TV Episode 1992),7.7,8061_3,0
672,672,Mystic River (2003),8,789_1,0
673,673,Die letzte Fahrt der Bismarck (1960),7.2,2374_7,1
674,674,Der seltsame Fall des Benjamin Button (2008),7.8,11225_3,0
675,675,Dirty Harry (1971),7.8,4467_4,0
676,676,Yellow Sticky Notes (2007),6.5,8516_10,0
677,677,Zeiten des Aufruhrs (2008),7.4,4121_10,1
678,678,Lady Vengeance (2005),7.7,10267_7,0
679,679,Rangeela (1995),7.7,6040_8,1
680,680,Wahnsinnig verliebt (2002),7.3,8338_7,1
681,681,The Libertine (2004),6.4,2903_7,1
682,682,Harry Potter und der Feuerkelch (2005),7.6,6662_9,1
683,683,Die Nacht des Leguan (1964),7.8,5333_10,1
684,684,Brandung (1968),5.7,7470_4,0
685,685,Cap und Capper (1981),7.3,8813_1,0
686,686,Nur 48 Stunden (1982),6.9,4514_3,1
687,687,Die Fraggles (TV Series 1983–1987),8,9584_7,0
688,688,Hammett (1982),6.5,11706_8,1
689,689,Runaway Train (1985),7.3,11538_8,0
690,690,Freiwurf (1986),7.6,4210_1,0
691,691,Reine Nervensache (1999),6.7,8984_1,0
692,692,Verlorene Liebesmüh' (2000),6.1,3431_4,0
693,693,Mutant Man (1996),2,4973_10,1
694,694,Ein letzter Kuss (2001),7,12260_1,0
695,695,Reine Nervensache 2 (2002),5.8,4267_10,1
696,696,Drive-in Movie Memories (2001),7.8,9906_9,1
697,697,Gauner unter sich (2004),6.4,670_7,1
698,698,Ginger Snaps III: Der Anfang (2004),5.9,6270_3,0
699,699,Spiel mit dem Tode (1948),7.7,5164_4,0
700,700,Cassandras Traum (2007),6.8,9741_2,0
701,701,The Fighters (2008),6.6,3761_8,1
702,702,Green Lantern (2011),5.7,2651_2,0
703,703,Das ist das Ende (2013),6.9,7448_10,1
704,704,Warner at War (TV Movie 2008),8.2,7184_9,1
705,705,Meine Schwester Charlie The Curious Case of Mr. Dabney (TV Episode 2010),8.2,1313_9,1
706,706,To Rome with Love (2012),6.3,10654_8,1
707,707,Damals in Paris (1954),6.2,7151_1,0
708,708,Der Stern des Gesetzes (1957),7.4,2320_10,1
709,709,Until Death (2007),6,12033_7,1
710,710,Burn Notice (TV Series 2007–2013),8,6429_1,0
711,711,Family Guy Whistle While Your Wife Works (TV Episode 2006),7.9,1420_4,1
712,712,Passchendaele (2008),6.6,3002_7,1
713,713,Krieg der Götter (2011),6.1,1299_1,0
714,714,Big Mama's Haus - Die doppelte Portion (2011),4.2,7897_9,1
715,715,Agents of S.H.I.E.L.D. (TV Series 2013– ),7.4,1529_4,0
716,716,Go Goa Gone (2013),6.6,9760_2,0
717,717,The Show Off (1926),6.9,11318_1,0
718,718,Die Sommerinsel (1959),7,2217_3,0
719,719,Göttinnen der Liebe (1965),7.4,11641_2,0
720,720,Petulia (1968),7.1,7238_10,1
721,721,Erosu purasu Gyakusatsu (1969),8.4,7710_8,1
722,722,Woodstock (1970),8,12011_8,1
723,723,Mere Jeevan Saathi (1972),7.4,4495_7,1
724,724,Wilde Pferde (1973),5.9,11144_4,0
725,725,Ghatashraddha (1977),7.7,5625_2,0
726,726,Hollywood (TV Mini-Series 1980),8.4,2926_7,0
727,727,Tschapajew (1934),7.3,8538_8,1
728,728,Allah-Rakha (1986),6.2,8875_10,1
729,729,Twins - Zwillinge (1988),5.9,10881_10,1
730,730,Lobster Man from Mars (1989),5.4,1662_7,1
731,731,Toxie's letzte Schlacht (1989),4.2,4560_9,0
732,732,Ed Wood (1994),7.9,6714_4,0
733,733,Shin Seiki Evangerion (TV Series 1995–1996),8.6,9059_10,1
734,734,Während du schliefst (1995),6.6,6631_10,0
735,735,Außer Kontrolle (1996),5.5,8520_1,0
736,736,Ungeküsst (1999),6,918_4,0
737,737,Sieg im Westen (1941),6.9,3102_10,1
738,738,Battle Royale (2000),7.8,3611_2,0
739,739,Haseena Maan Jaayegi (1999),5.9,8434_10,1
740,740,Phil aus der Zukunft (TV Series 2004–2006),7.3,681_7,1
741,741,Crack-Up (1946),6.6,7386_4,0
742,742,Der schwarze Reiter (1947),7,7566_9,0
743,743,Neds ultimativer Schulwahnsinn (TV Series 2004–2007),7.4,10110_10,1
744,744,Der Klang des Herzens (2007),7.6,10486_10,1
745,745,Qian li zou dan qi (2005),7.5,1492_3,0
746,746,An ihrer Seite (2006),7.6,11823_1,0
747,747,Das Böse unter der Sonne (1982),7,2331_9,1
748,748,Death Proof - Todsicher (2007),7.1,2200_2,0
749,749,21 Jump Street (2012),7.2,9547_1,0
750,750,Höhenkoller (1977),6.7,785_2,0
751,751,Mad Max (1979),7,5101_4,0
752,752,König der Fischer (1991),7.6,5657_10,1
753,753,Out of Sight (1998),7.1,6902_7,0
754,754,Supernova (2000),4.7,1490_9,1
755,755,Psycho (1998),4.6,7148_9,1
756,756,The Beach (2000),6.6,7387_8,1
757,757,Bad Boys II (2003),6.5,8277_9,1
758,758,Playboy: The Story of X (Video 1998),6.3,6912_7,1
759,759,Original Sin (2001),6,170_2,1
760,760,Lusting Hours (1967),5.7,7702_10,1
761,761,Bright Young Things (2003),6.7,4393_3,0
762,762,Liebe lieber indisch (2004),6.2,2608_3,1
763,763,Hannibal Rising - Wie alles begann (2007),6.2,4931_8,1
764,764,Ong-bak (2003),7.2,10589_10,1
765,765,Silent Hill (2006),6.6,8623_4,0
766,766,The Secret of Moonacre (2008),6.1,6057_2,0
767,767,Goodnight Sweetheart Come Fly with Me (TV Episode 1997),8.3,2704_9,1
768,768,Frontière(s) (2007),6.3,1790_2,0
769,769,Leg dich nicht mit Zohan an (2008),5.5,12370_1,0
770,770,Beim Leben meiner Schwester (2009),7.4,159_1,0
771,771,Asphalt-Dschungel (1950),7.9,343_9,1
772,772,Duplicity - Gemeinsame Geheimsache (2009),6.2,2128_9,1
773,773,Crazy Heart (2009),7.3,11181_8,1
774,774,Quicksand (1950),6.7,11775_10,1
775,775,Riddick - Überleben ist seine Rache (2013),6.4,3514_10,1
776,776,Ein Fressen für die Fische (1952),6.4,6993_2,0
777,777,Die Königin von Saba (1952),6.5,2866_9,1
778,778,Der einsame Adler (1954),6.5,1000_9,1
779,779,Die Nächte der Cabiria (1957),8.3,11772_7,0
780,780,Sonntags... nie! (1960),7.5,3355_9,0
781,781,The Killer (2006),4.4,8519_8,0
782,782,Underworld - Aufstand der Lykaner (2009),6.6,7879_3,0
783,783,Damages - Im Netz der Macht (TV Series 2007–2012),8.1,4332_10,1
784,784,"Mensch\, Derek! Not So Sweet Sixteen (TV Episode 2007)",8.5,5403_1,0
785,785,Baazi (1951),7.5,1514_7,0
786,786,Mithya (2008),7.1,7904_1,0
787,787,RuPaul's Drag Race (TV Series 2009– ),7.8,10550_2,0
788,788,Perfect Sense (2011),7.1,11442_10,1
789,789,Saw 3D - Vollendung (2010),5.6,2821_3,0
790,790,A Blueprint for Murder (1953),6.8,5766_1,0
791,791,Die Tochter des Kalifen (1954),5.9,8061_9,1
792,792,Forget About It Harry Potter (TV Episode 2011),5.5,2166_1,0
793,793,Once Upon a Time in Wonderland (TV Series 2013– ),7.1,6206_1,0
794,794,Les Salauds - Dreckskerle (2013),6.2,11124_2,0
795,795,Der unbekannte Soldat (1955),7.8,7625_10,1
796,796,Shameless - Nicht ganz nüchtern Strangers on a Train (TV Episode 2014),8.8,90_9,1
797,797,The Crawling Hand (1963),2.8,7959_10,1
798,798,Der verrückte Professor (1963),6.7,7029_10,1
799,799,Das Schloß in den Ardennen (1969),6.2,779_8,1
800,800,Erdbeben (1974),5.7,1101_4,0
801,801,Driver (1978),7.2,11189_4,0
802,802,Ich spuck' auf dein Grab (1978),5.6,9790_4,0
803,803,Foutaises (1989),7.8,10861_1,0
804,804,Rhea M. - Es begann ohne Warnung (1986),5.3,5902_2,0
805,805,Midnight Run - 5 Tage bis Mitternacht (1988),7.6,9545_10,1
806,806,Zum Töten freigegeben (1990),5.8,3730_1,0
807,807,Liebe in jeder Beziehung (1998),6,4951_9,0
808,808,Waking the Dead (2000),6.8,3295_1,0
809,809,Blackstar (TV Series 1981–1982),7,9495_2,0
810,810,Eiskalte Engel 2 (Video 2000),4.3,2876_1,1
811,811,Eben ein Stevens (TV Series 1999–2003),7.8,2796_1,0
812,812,Friday Night with Jonathan Ross (TV Series 2001–2010),8.3,10338_3,0
813,813,Yeh Hai Jalwa (2002),4.5,10913_7,0
814,814,American Masters Cary Grant - Gentleman des Kinos (TV Episode 2004),7.9,4685_2,0
815,815,Von der Wolle (2003),7.1,11586_1,0
816,816,Whisper - Die Stimme des Bösen (2007),5.8,4904_7,0
817,817,Project Runway (TV Series 2004– ),7.4,7110_7,1
818,818,Mystery Science Theater 3000 Mighty Jack (TV Episode 1991),7.6,2086_4,0
819,819,Pulp Fiction (1994),9,7372_7,1
820,820,Die schreckliche Wahrheit (1937),8,135_9,1
821,821,In der Glut des Südens (1978),8,7038_3,0
822,822,Das Haus am See (2006),6.8,1119_2,0
823,823,Vorbilder?! (2008),6.9,5057_8,0
